x,y
145.2,-0.0615466
145.3,-0.0606316
145.4,-0.0596955
145.5,-0.058739
145.6,-0.0577624
145.7,-0.0567663
145.8,-0.055751
145.9,-0.054717
146,-0.0536649
146.1,-0.0525952
146.2,-0.0515082
146.3,-0.0504045
146.4,-0.0492847
146.5,-0.0481492
146.6,-0.0469985
146.7,-0.0458331
146.8,-0.0446536
146.9,-0.0434605
147,-0.0422543
147.1,-0.0410356
147.2,-0.0398048
147.3,-0.0385625
147.4,-0.0373093
147.5,-0.0360456
147.6,-0.0347721
147.7,-0.0334893
147.8,-0.0321977
147.9,-0.0308978
148,-0.0295903
148.1,-0.0282757
148.2,-0.0269545
148.3,-0.0256272
148.4,-0.0242945
148.5,-0.0229568
148.6,-0.0216148
148.7,-0.020269
148.8,-0.0189199
148.9,-0.0175681
149,-0.0162141
149.1,-0.0148586
149.2,-0.0135019
149.3,-0.0121448
149.4,-0.0107877
149.5,-0.00943111
149.6,-0.00807567
149.7,-0.00672187
149.8,-0.00537027
149.9,-0.00402137
150,-0.00267573
150.1,-0.00133386
150.2,3.71024e-006
150.3,0.00133647
150.4,0.00266389
150.5,0.00398547
150.6,0.00530069
150.7,0.00660907
150.8,0.00791008
150.9,0.00920325
151,0.0104881
151.1,0.0117641
151.2,0.0130308
151.3,0.0142878
151.4,0.0155345
151.5,0.0167705
151.6,0.0179953
151.7,0.0192085
151.8,0.0204097
151.9,0.0215984
152,0.0227742
152.1,0.0239366
152.2,0.0250853
152.3,0.0262198
152.4,0.0273397
152.5,0.0284447
152.6,0.0295343
152.7,0.0306082
152.8,0.0316659
152.9,0.0327072
153,0.0337317
153.1,0.034739
153.2,0.0357287
153.3,0.0367006
153.4,0.0376543
153.5,0.0385896
153.6,0.039506
153.7,0.0404033
153.8,0.0412812
153.9,0.0421395
154,0.0429778
154.1,0.0437959
154.2,0.0445936
154.3,0.0453705
154.4,0.0461265
154.5,0.0468613
154.6,0.0475747
154.7,0.0482665
154.8,0.0489366
154.9,0.0495846
155,0.0502105
155.1,0.050814
155.2,0.0513951
155.3,0.0519534
155.4,0.052489
155.5,0.0530017
155.6,0.0534913
155.7,0.0539578
155.8,0.054401
155.9,0.0548209
156,0.0552173
156.1,0.0555902
156.2,0.0559395
156.3,0.0562652
156.4,0.0565672
156.5,0.0568455
156.6,0.0571
156.7,0.0573308
156.8,0.0575378
156.9,0.0577211
157,0.0578806
157.1,0.0580164
157.2,0.0581285
157.3,0.058217
157.4,0.0582818
157.5,0.0583231
157.6,0.0583409
157.7,0.0583354
157.8,0.0583065
157.9,0.0582543
158,0.0581791
158.1,0.0580809
158.2,0.0579598
158.3,0.0578159
158.4,0.0576494
158.5,0.0574605
158.6,0.0572493
158.7,0.0570159
158.8,0.0567606
158.9,0.0564835
159,0.0561847
159.1,0.0558646
159.2,0.0555233
159.3,0.055161
159.4,0.054778
159.5,0.0543744
159.6,0.0539505
159.7,0.0535066
159.8,0.0530428
159.9,0.0525596
160,0.052057
160.1,0.0515354
160.2,0.0509951
160.3,0.0504363
160.4,0.0498594
160.5,0.0492646
160.6,0.0486522
160.7,0.0480226
160.8,0.047376
160.9,0.0467128
161,0.0460334
161.1,0.0453379
161.2,0.0446268
161.3,0.0439004
161.4,0.0431591
161.5,0.0424032
161.6,0.0416331
161.7,0.040849
161.8,0.0400515
161.9,0.0392408
162,0.0384173
162.1,0.0375814
162.2,0.0367335
162.3,0.0358739
162.4,0.0350031
162.5,0.0341215
162.6,0.0332293
162.7,0.0323271
162.8,0.0314152
162.9,0.030494
163,0.0295639
163.1,0.0286254
163.2,0.0276788
163.3,0.0267245
163.4,0.025763
163.5,0.0247946
163.6,0.0238198
163.7,0.0228389
163.8,0.0218525
163.9,0.0208609
164,0.0198645
164.1,0.0188637
164.2,0.017859
164.3,0.0168508
164.4,0.0158394
164.5,0.0148254
164.6,0.0138091
164.7,0.0127909
164.8,0.0117713
164.9,0.0107506
165,0.00972933
165.1,0.00870782
165.2,0.00768651
165.3,0.0066658
165.4,0.00564609
165.5,0.0046278
165.6,0.00361133
165.7,0.00259706
165.8,0.00158542
165.9,0.000576774
166,-0.000428466
166.1,-0.00142992
166.2,-0.00242719
166.3,-0.0034199
166.4,-0.00440767
166.5,-0.00539012
166.6,-0.00636688
166.7,-0.00733758
166.8,-0.00830184
166.9,-0.00925932
167,-0.0102096
167.1,-0.0111525
167.2,-0.0120874
167.3,-0.0130142
167.4,-0.0139324
167.5,-0.0148417
167.6,-0.0157419
167.7,-0.0166325
167.8,-0.0175132
167.9,-0.0183838
168,-0.0192438
168.1,-0.0200931
168.2,-0.0209313
168.3,-0.0217581
168.4,-0.0225732
168.5,-0.0233764
168.6,-0.0241673
168.7,-0.0249457
168.8,-0.0257113
168.9,-0.0264638
169,-0.0272031
169.1,-0.0279289
169.2,-0.0286408
169.3,-0.0293387
169.4,-0.0300224
169.5,-0.0306916
169.6,-0.0313462
169.7,-0.0319858
169.8,-0.0326103
169.9,-0.0332196
170,-0.0338133
170.1,-0.0343914
170.2,-0.0349537
170.3,-0.0355
170.4,-0.03603
170.5,-0.0365438
170.6,-0.0370411
170.7,-0.0375218
170.8,-0.0379858
170.9,-0.0384329
171,-0.038863
171.1,-0.039276
171.2,-0.0396718
171.3,-0.0400503
171.4,-0.0404115
171.5,-0.0407551
171.6,-0.0410813
171.7,-0.0413898
171.8,-0.0416807
171.9,-0.0419538
172,-0.0422092
172.1,-0.0424468
172.2,-0.0426665
172.3,-0.0428684
172.4,-0.0430524
172.5,-0.0432185
172.6,-0.0433668
172.7,-0.0434971
172.8,-0.0436096
172.9,-0.0437043
173,-0.0437811
173.1,-0.0438401
173.2,-0.0438814
173.3,-0.043905
173.4,-0.0439109
173.5,-0.0438993
173.6,-0.0438701
173.7,-0.0438235
173.8,-0.0437595
173.9,-0.0436783
174,-0.0435799
174.1,-0.0434644
174.2,-0.0433319
174.3,-0.0431826
174.4,-0.0430165
174.5,-0.0428338
174.6,-0.0426347
174.7,-0.0424192
174.8,-0.0421875
174.9,-0.0419398
175,-0.0416762
175.1,-0.0413969
175.2,-0.041102
175.3,-0.0407918
175.4,-0.0404663
175.5,-0.0401258
175.6,-0.0397705
175.7,-0.0394006
175.8,-0.0390163
175.9,-0.0386177
176,-0.0382051
176.1,-0.0377787
176.2,-0.0373388
176.3,-0.0368854
176.4,-0.036419
176.5,-0.0359397
176.6,-0.0354477
176.7,-0.0349433
176.8,-0.0344268
176.9,-0.0338983
177,-0.0333582
177.1,-0.0328067
177.2,-0.0322441
177.3,-0.0316706
177.4,-0.0310864
177.5,-0.030492
177.6,-0.0298875
177.7,-0.0292732
177.8,-0.0286494
177.9,-0.0280164
178,-0.0273745
178.1,-0.0267239
178.2,-0.026065
178.3,-0.025398
178.4,-0.0247233
178.5,-0.0240411
178.6,-0.0233517
178.7,-0.0226555
178.8,-0.0219528
178.9,-0.0212437
179,-0.0205288
179.1,-0.0198082
179.2,-0.0190823
179.3,-0.0183513
179.4,-0.0176157
179.5,-0.0168756
179.6,-0.0161315
179.7,-0.0153836
179.8,-0.0146322
179.9,-0.0138777
180,-0.0131203
180.1,-0.0123604
180.2,-0.0115983
180.3,-0.0108344
180.4,-0.0100688
180.5,-0.00930195
180.6,-0.00853416
180.7,-0.00776571
180.8,-0.00699692
180.9,-0.0062281
181,-0.00545956
181.1,-0.0046916
181.2,-0.00392453
181.3,-0.00315865
181.4,-0.00239427
181.5,-0.00163167
181.6,-0.000871175
181.7,-0.000113066
181.8,0.00064236
181.9,0.00139481
182,0.00214399
182.1,0.00288962
182.2,0.00363141
182.3,0.00436907
182.4,0.00510233
182.5,0.00583091
182.6,0.00655454
182.7,0.00727294
182.8,0.00798584
182.9,0.00869298
183,0.0093941
183.1,0.0100889
183.2,0.0107772
183.3,0.0114588
183.4,0.0121332
183.5,0.0128004
183.6,0.0134601
183.7,0.014112
183.8,0.0147559
183.9,0.0153916
184,0.0160189
184.1,0.0166375
184.2,0.0172472
184.3,0.0178478
184.4,0.0184391
184.5,0.0190209
184.6,0.019593
184.7,0.0201552
184.8,0.0207074
184.9,0.0212492
185,0.0217806
185.1,0.0223014
185.2,0.0228114
185.3,0.0233104
185.4,0.0237983
185.5,0.0242749
185.6,0.0247401
185.7,0.0251937
185.8,0.0256357
185.9,0.0260657
186,0.0264838
186.1,0.0268898
186.2,0.0272836
186.3,0.0276651
186.4,0.0280341
186.5,0.0283905
186.6,0.0287344
186.7,0.0290655
186.8,0.0293837
186.9,0.0296891
187,0.0299815
187.1,0.0302609
187.2,0.0305271
187.3,0.0307802
187.4,0.0310201
187.5,0.0312467
187.6,0.0314599
187.7,0.0316598
187.8,0.0318464
187.9,0.0320195
188,0.0321792
188.1,0.0323255
188.2,0.0324582
188.3,0.0325776
188.4,0.0326834
188.5,0.0327759
188.6,0.0328548
188.7,0.0329204
188.8,0.0329725
188.9,0.0330113
189,0.0330367
189.1,0.0330488
189.2,0.0330477
189.3,0.0330333
189.4,0.0330058
189.5,0.0329652
189.6,0.0329115
189.7,0.0328449
189.8,0.0327653
189.9,0.032673
190,0.0325679
190.1,0.0324501
190.2,0.0323198
190.3,0.0321771
190.4,0.0320219
190.5,0.0318546
190.6,0.0316751
190.7,0.0314836
190.8,0.0312801
190.9,0.0310649
191,0.030838
191.1,0.0305997
191.2,0.0303499
191.3,0.0300889
191.4,0.0298168
191.5,0.0295338
191.6,0.0292399
191.7,0.0289354
191.8,0.0286205
191.9,0.0282952
192,0.0279598
192.1,0.0276144
192.2,0.0272592
192.3,0.0268944
192.4,0.0265201
192.5,0.0261366
192.6,0.025744
192.7,0.0253425
192.8,0.0249323
192.9,0.0245136
193,0.0240867
193.1,0.0236516
193.2,0.0232086
193.3,0.022758
193.4,0.0222998
193.5,0.0218344
193.6,0.021362
193.7,0.0208827
193.8,0.0203967
193.9,0.0199044
194,0.0194059
194.1,0.0189014
194.2,0.0183911
194.3,0.0178753
194.4,0.0173543
194.5,0.0168282
194.6,0.0162972
194.7,0.0157616
194.8,0.0152217
194.9,0.0146776
195,0.0141296
195.1,0.0135779
195.2,0.0130228
195.3,0.0124645
195.4,0.0119031
195.5,0.0113391
195.6,0.0107725
195.7,0.0102037
195.8,0.00963284
195.9,0.00906018
196,0.00848596
196.1,0.00791041
196.2,0.00733377
196.3,0.00675627
196.4,0.00617815
196.5,0.00559964
196.6,0.00502097
196.7,0.00444237
196.8,0.00386408
196.9,0.00328633
197,0.00270934
197.1,0.00213335
197.2,0.00155858
197.3,0.000985249
197.4,0.000413591
197.5,-0.000156175
197.6,-0.000723826
197.7,-0.00128915
197.8,-0.00185191
197.9,-0.00241191
198,-0.00296893
198.1,-0.00352276
198.2,-0.00407319
198.3,-0.00462
198.4,-0.005163
198.5,-0.00570197
198.6,-0.00623673
198.7,-0.00676707
198.8,-0.00729279
198.9,-0.0078137
199,-0.00832961
199.1,-0.00884033
199.2,-0.00934568
199.3,-0.00984546
199.4,-0.0103395
199.5,-0.0108277
199.6,-0.0113097
199.7,-0.0117855
199.8,-0.0122549
199.9,-0.0127176
200,-0.0131736
200.1,-0.0136227
200.2,-0.0140648
200.3,-0.0144996
200.4,-0.0149271
200.5,-0.015347
200.6,-0.0157593
200.7,-0.0161638
200.8,-0.0165604
200.9,-0.0169489
201,-0.0173293
201.1,-0.0177014
201.2,-0.018065
201.3,-0.0184201
201.4,-0.0187666
201.5,-0.0191043
201.6,-0.0194331
201.7,-0.019753
201.8,-0.0200638
201.9,-0.0203655
202,-0.020658
202.1,-0.0209411
202.2,-0.0212149
202.3,-0.0214791
202.4,-0.0217339
202.5,-0.021979
202.6,-0.0222144
202.7,-0.0224401
202.8,-0.0226561
202.9,-0.0228621
203,-0.0230583
203.1,-0.0232446
203.2,-0.0234209
203.3,-0.0235872
203.4,-0.0237435
203.5,-0.0238897
203.6,-0.0240258
203.7,-0.0241518
203.8,-0.0242677
203.9,-0.0243735
204,-0.0244692
204.1,-0.0245547
204.2,-0.0246301
204.3,-0.0246953
204.4,-0.0247505
204.5,-0.0247955
204.6,-0.0248305
204.7,-0.0248554
204.8,-0.0248703
204.9,-0.0248752
205,-0.0248701
205.1,-0.0248551
205.2,-0.0248302
205.3,-0.0247955
205.4,-0.0247509
205.5,-0.0246966
205.6,-0.0246327
205.7,-0.0245591
205.8,-0.0244759
205.9,-0.0243833
206,-0.0242813
206.1,-0.0241699
206.2,-0.0240492
206.3,-0.0239193
206.4,-0.0237804
206.5,-0.0236324
206.6,-0.0234755
206.7,-0.0233098
206.8,-0.0231354
206.9,-0.0229523
207,-0.0227608
207.1,-0.0225608
207.2,-0.0223524
207.3,-0.022136
207.4,-0.0219114
207.5,-0.0216789
207.6,-0.0214385
207.7,-0.0211904
207.8,-0.0209348
207.9,-0.0206717
208,-0.0204012
208.1,-0.0201236
208.2,-0.019839
208.3,-0.0195474
208.4,-0.019249
208.5,-0.0189441
208.6,-0.0186326
208.7,-0.0183148
208.8,-0.0179909
208.9,-0.0176609
209,-0.017325
209.1,-0.0169834
209.2,-0.0166363
209.3,-0.0162837
209.4,-0.0159259
209.5,-0.015563
209.6,-0.0151952
209.7,-0.0148226
209.8,-0.0144455
209.9,-0.0140639
210,-0.0136781
210.1,-0.0132882
210.2,-0.0128944
210.3,-0.0124968
210.4,-0.0120957
210.5,-0.0116912
210.6,-0.0112835
210.7,-0.0108727
210.8,-0.010459
210.9,-0.0100427
211,-0.00962382
211.1,-0.00920261
211.2,-0.00877924
211.3,-0.00835388
211.4,-0.00792671
211.5,-0.00749791
211.6,-0.00706765
211.7,-0.00663612
211.8,-0.00620348
211.9,-0.00576992
212,-0.00533562
212.1,-0.00490074
212.2,-0.00446547
212.3,-0.00402998
212.4,-0.00359444
212.5,-0.00315903
212.6,-0.00272393
212.7,-0.00228931
212.8,-0.00185533
212.9,-0.00142218
213,-0.00099001
213.1,-0.000559004
213.2,-0.000129327
213.3,0.000298856
213.4,0.000725377
213.5,0.00115007
213.6,0.00157278
213.7,0.00199334
213.8,0.00241158
213.9,0.00282736
214,0.0032405
214.1,0.00365086
214.2,0.00405829
214.3,0.00446263
214.4,0.00486372
214.5,0.00526143
214.6,0.00565559
214.7,0.00604608
214.8,0.00643275
214.9,0.00681544
215,0.00719404
215.1,0.00756839
215.2,0.00793837
215.3,0.00830384
215.4,0.00866468
215.5,0.00902075
215.6,0.00937193
215.7,0.00971809
215.8,0.0100591
215.9,0.0103949
216,0.0107253
216.1,0.0110503
216.2,0.0113696
216.3,0.0116833
216.4,0.0119911
216.5,0.012293
216.6,0.012589
216.7,0.0128788
216.8,0.0131625
216.9,0.0134398
217,0.0137108
217.1,0.0139753
217.2,0.0142333
217.3,0.0144846
217.4,0.0147293
217.5,0.0149672
217.6,0.0151982
217.7,0.0154224
217.8,0.0156395
217.9,0.0158496
218,0.0160526
218.1,0.0162485
218.2,0.0164372
218.3,0.0166186
218.4,0.0167927
218.5,0.0169595
218.6,0.0171188
218.7,0.0172708
218.8,0.0174153
218.9,0.0175523
219,0.0176818
219.1,0.0178038
219.2,0.0179182
219.3,0.018025
219.4,0.0181243
219.5,0.0182159
219.6,0.0182999
219.7,0.0183763
219.8,0.018445
219.9,0.0185062
220,0.0185597
220.1,0.0186056
220.2,0.0186439
220.3,0.0186746
220.4,0.0186977
220.5,0.0187132
220.6,0.0187212
220.7,0.0187217
220.8,0.0187147
220.9,0.0187003
221,0.0186784
221.1,0.0186491
221.2,0.0186125
221.3,0.0185685
221.4,0.0185173
221.5,0.0184589
221.6,0.0183933
221.7,0.0183205
221.8,0.0182407
221.9,0.0181539
222,0.0180602
222.1,0.0179595
222.2,0.017852
222.3,0.0177378
222.4,0.0176169
222.5,0.0174894
222.6,0.0173553
222.7,0.0172148
222.8,0.0170679
222.9,0.0169148
223,0.0167554
223.1,0.0165898
223.2,0.0164182
223.3,0.0162407
223.4,0.0160573
223.5,0.0158682
223.6,0.0156734
223.7,0.015473
223.8,0.0152672
223.9,0.015056
224,0.0148395
224.1,0.0146179
224.2,0.0143912
224.3,0.0141596
224.4,0.0139231
224.5,0.0136819
224.6,0.0134362
224.7,0.0131859
224.8,0.0129313
224.9,0.0126724
225,0.0124094
225.1,0.0121423
225.2,0.0118714
225.3,0.0115967
225.4,0.0113183
225.5,0.0110364
225.6,0.0107511
225.7,0.0104626
225.8,0.0101709
225.9,0.00987613
226,0.00957852
226.1,0.00927814
226.2,0.00897514
226.3,0.00866963
226.4,0.00836176
226.5,0.00805165
226.6,0.00773944
226.7,0.00742526
226.8,0.00710923
226.9,0.0067915
227,0.0064722
227.1,0.00615146
227.2,0.00582941
227.3,0.00550619
227.4,0.00518193
227.5,0.00485677
227.6,0.00453083
227.7,0.00420426
227.8,0.00387718
227.9,0.00354972
228,0.00322203
228.1,0.00289422
228.2,0.00256644
228.3,0.00223881
228.4,0.00191146
228.5,0.00158453
228.6,0.00125814
228.7,0.000932428
228.8,0.000607512
228.9,0.000283522
229,-3.94156e-005
229.1,-0.000361174
229.2,-0.00068163
229.3,-0.00100066
229.4,-0.00131814
229.5,-0.00163395
229.6,-0.00194797
229.7,-0.00226008
229.8,-0.00257017
229.9,-0.0028781
230,-0.00318378
230.1,-0.00348709
230.2,-0.00378791
230.3,-0.00408613
230.4,-0.00438164
230.5,-0.00467433
230.6,-0.0049641
230.7,-0.00525085
230.8,-0.00553446
230.9,-0.00581483
231,-0.00609187
231.1,-0.00636548
231.2,-0.00663556
231.3,-0.00690201
231.4,-0.00716473
231.5,-0.00742365
231.6,-0.00767867
231.7,-0.00792969
231.8,-0.00817664
231.9,-0.00841943
232,-0.00865798
232.1,-0.00889221
232.2,-0.00912204
232.3,-0.00934739
232.4,-0.00956819
232.5,-0.00978436
232.6,-0.00999585
232.7,-0.0102026
232.8,-0.0104045
232.9,-0.0106015
233,-0.0107936
233.1,-0.0109806
233.2,-0.0111626
233.3,-0.0113395
233.4,-0.0115112
233.5,-0.0116776
233.6,-0.0118388
233.7,-0.0119947
233.8,-0.0121453
233.9,-0.0122904
234,-0.0124301
234.1,-0.0125643
234.2,-0.012693
234.3,-0.0128162
234.4,-0.0129337
234.5,-0.0130457
234.6,-0.0131521
234.7,-0.0132529
234.8,-0.0133479
234.9,-0.0134373
235,-0.013521
235.1,-0.013599
235.2,-0.0136712
235.3,-0.0137378
235.4,-0.0137986
235.5,-0.0138536
235.6,-0.013903
235.7,-0.0139465
235.8,-0.0139844
235.9,-0.0140165
236,-0.0140429
236.1,-0.0140636
236.2,-0.0140785
236.3,-0.0140878
236.4,-0.0140915
236.5,-0.0140895
236.6,-0.0140818
236.7,-0.0140685
236.8,-0.0140497
236.9,-0.0140253
237,-0.0139954
237.1,-0.01396
237.2,-0.0139192
237.3,-0.0138729
237.4,-0.0138212
237.5,-0.0137642
237.6,-0.0137019
237.7,-0.0136343
237.8,-0.0135616
237.9,-0.0134836
238,-0.0134006
238.1,-0.0133125
238.2,-0.0132194
238.3,-0.0131213
238.4,-0.0130183
238.5,-0.0129105
238.6,-0.012798
238.7,-0.0126807
238.8,-0.0125587
238.9,-0.0124322
239,-0.0123012
239.1,-0.0121657
239.2,-0.0120258
239.3,-0.0118816
239.4,-0.0117332
239.5,-0.0115807
239.6,-0.011424
239.7,-0.0112634
239.8,-0.0110988
239.9,-0.0109303
240,-0.0107581
240.1,-0.0105823
240.2,-0.0104028
240.3,-0.0102198
240.4,-0.0100334
240.5,-0.0098436
240.6,-0.00965057
240.7,-0.00945439
240.8,-0.00925513
240.9,-0.00905288
241,-0.00884774
241.1,-0.0086398
241.2,-0.00842916
241.3,-0.0082159
241.4,-0.00800012
241.5,-0.00778191
241.6,-0.00756138
241.7,-0.00733862
241.8,-0.00711373
241.9,-0.0068868
242,-0.00665793
242.1,-0.00642723
242.2,-0.00619478
242.3,-0.00596069
242.4,-0.00572506
242.5,-0.00548799
242.6,-0.00524958
242.7,-0.00500992
242.8,-0.00476913
242.9,-0.00452729
243,-0.00428451
243.1,-0.0040409
243.2,-0.00379654
243.3,-0.00355155
243.4,-0.00330601
243.5,-0.00306004
243.6,-0.00281373
243.7,-0.00256718
243.8,-0.00232049
243.9,-0.00207376
244,-0.00182709
244.1,-0.00158058
244.2,-0.00133432
244.3,-0.00108842
244.4,-0.000842963
244.5,-0.000598055
244.6,-0.000353788
244.7,-0.00011026
244.8,0.000132436
244.9,0.000374205
245,0.000614953
245.1,0.00085459
245.2,0.00109302
245.3,0.00133016
245.4,0.00156591
245.5,0.00180018
245.6,0.0020329
245.7,0.00226396
245.8,0.00249328
245.9,0.00272078
246,0.00294637
246.1,0.00316998
246.2,0.00339151
246.3,0.00361088
246.4,0.00382802
246.5,0.00404285
246.6,0.00425529
246.7,0.00446526
246.8,0.00467269
246.9,0.0048775
247,0.00507963
247.1,0.00527899
247.2,0.00547553
247.3,0.00566917
247.4,0.00585984
247.5,0.00604749
247.6,0.00623204
247.7,0.00641343
247.8,0.0065916
247.9,0.0067665
248,0.00693805
248.1,0.00710622
248.2,0.00727094
248.3,0.00743216
248.4,0.00758982
248.5,0.00774388
248.6,0.00789429
248.7,0.008041
248.8,0.00818396
248.9,0.00832314
249,0.00845848
249.1,0.00858996
249.2,0.00871752
249.3,0.00884114
249.4,0.00896078
249.5,0.0090764
249.6,0.00918798
249.7,0.00929548
249.8,0.00939887
249.9,0.00949814
250,0.00959324
250.1,0.00968417
250.2,0.00977089
250.3,0.0098534
250.4,0.00993166
250.5,0.0100057
250.6,0.0100754
250.7,0.0101409
250.8,0.010202
250.9,0.0102589
251,0.0103115
251.1,0.0103597
251.2,0.0104037
251.3,0.0104433
251.4,0.0104786
251.5,0.0105095
251.6,0.0105362
251.7,0.0105585
251.8,0.0105766
251.9,0.0105903
252,0.0105998
252.1,0.010605
252.2,0.0106059
252.3,0.0106026
252.4,0.010595
252.5,0.0105833
252.6,0.0105673
252.7,0.0105472
252.8,0.0105229
252.9,0.0104945
253,0.010462
253.1,0.0104255
253.2,0.0103849
253.3,0.0103403
253.4,0.0102917
253.5,0.0102392
253.6,0.0101828
253.7,0.0101225
253.8,0.0100584
253.9,0.00999046
254,0.00991879
254.1,0.00984341
254.2,0.00976437
254.3,0.0096817
254.4,0.00959546
254.5,0.00950569
254.6,0.00941245
254.7,0.00931577
254.8,0.00921571
254.9,0.00911233
255,0.00900568
255.1,0.00889581
255.2,0.00878277
255.3,0.00866663
255.4,0.00854744
255.5,0.00842526
255.6,0.00830015
255.7,0.00817217
255.8,0.00804139
255.9,0.00790785
256,0.00777164
256.1,0.0076328
256.2,0.00749142
256.3,0.00734754
256.4,0.00720125
256.5,0.0070526
256.6,0.00690166
256.7,0.00674851
256.8,0.00659321
256.9,0.00643583
257,0.00627644
257.1,0.00611512
257.2,0.00595193
257.3,0.00578694
257.4,0.00562024
257.5,0.00545189
257.6,0.00528196
257.7,0.00511054
257.8,0.00493768
257.9,0.00476348
258,0.00458799
258.1,0.0044113
258.2,0.00423349
258.3,0.00405462
258.4,0.00387477
258.5,0.00369402
258.6,0.00351244
258.7,0.00333011
258.8,0.00314711
258.9,0.0029635
259,0.00277938
259.1,0.0025948
259.2,0.00240985
259.3,0.0022246
259.4,0.00203912
259.5,0.0018535
259.6,0.00166781
259.7,0.00148212
259.8,0.0012965
259.9,0.00111104
260,0.000925793
260.1,0.000740846
260.2,0.000556269
260.3,0.000372134
260.4,0.000188512
260.5,5.4764e-006
260.6,-0.000176903
260.7,-0.000358554
260.8,-0.000539409
260.9,-0.000719396
261,-0.000898448
261.1,-0.0010765
261.2,-0.00125347
261.3,-0.00142931
261.4,-0.00160394
261.5,-0.00177731
261.6,-0.00194933
261.7,-0.00211996
261.8,-0.00228913
261.9,-0.00245677
262,-0.00262283
262.1,-0.00278723
262.2,-0.00294994
262.3,-0.00311087
262.4,-0.00326998
262.5,-0.00342722
262.6,-0.00358251
262.7,-0.00373581
262.8,-0.00388707
262.9,-0.00403623
263,-0.00418323
263.1,-0.00432804
263.2,-0.00447059
263.3,-0.00461084
263.4,-0.00474874
263.5,-0.00488424
263.6,-0.0050173
263.7,-0.00514788
263.8,-0.00527593
263.9,-0.0054014
264,-0.00552427
264.1,-0.00564448
264.2,-0.005762
264.3,-0.00587679
264.4,-0.00598882
264.5,-0.00609805
264.6,-0.00620445
264.7,-0.00630798
264.8,-0.00640862
264.9,-0.00650633
265,-0.00660109
265.1,-0.00669286
265.2,-0.00678163
265.3,-0.00686737
265.4,-0.00695005
265.5,-0.00702965
265.6,-0.00710616
265.7,-0.00717954
265.8,-0.00724979
265.9,-0.00731689
266,-0.00738082
266.1,-0.00744157
266.2,-0.00749912
266.3,-0.00755346
266.4,-0.00760459
266.5,-0.00765249
266.6,-0.00769716
266.7,-0.00773859
266.8,-0.00777677
266.9,-0.00781171
267,-0.00784339
267.1,-0.00787183
267.2,-0.00789701
267.3,-0.00791894
267.4,-0.00793763
267.5,-0.00795307
267.6,-0.00796528
267.7,-0.00797426
267.8,-0.00798002
267.9,-0.00798256
268,-0.0079819
268.1,-0.00797805
268.2,-0.00797102
268.3,-0.00796083
268.4,-0.00794749
268.5,-0.00793103
268.6,-0.00791144
268.7,-0.00788877
268.8,-0.00786302
268.9,-0.00783422
269,-0.00780238
269.1,-0.00776755
269.2,-0.00772972
269.3,-0.00768895
269.4,-0.00764524
269.5,-0.00759864
269.6,-0.00754916
269.7,-0.00749684
269.8,-0.00744171
269.9,-0.00738381
270,-0.00732315
270.1,-0.00725979
270.2,-0.00719375
270.3,-0.00712507
270.4,-0.00705379
270.5,-0.00697994
270.6,-0.00690357
270.7,-0.00682471
270.8,-0.00674341
270.9,-0.0066597
271,-0.00657362
271.1,-0.00648523
271.2,-0.00639456
271.3,-0.00630166
271.4,-0.00620658
271.5,-0.00610935
271.6,-0.00601003
271.7,-0.00590867
271.8,-0.0058053
271.9,-0.00569999
272,-0.00559277
272.1,-0.00548371
272.2,-0.00537284
272.3,-0.00526022
272.4,-0.0051459
272.5,-0.00502994
272.6,-0.00491238
272.7,-0.00479328
272.8,-0.0046727
272.9,-0.00455067
273,-0.00442727
273.1,-0.00430254
273.2,-0.00417654
273.3,-0.00404932
273.4,-0.00392094
273.5,-0.00379145
273.6,-0.00366091
273.7,-0.00352938
273.8,-0.00339691
273.9,-0.00326356
274,-0.00312938
274.1,-0.00299443
274.2,-0.00285878
274.3,-0.00272246
274.4,-0.00258555
274.5,-0.0024481
274.6,-0.00231016
274.7,-0.00217179
274.8,-0.00203306
274.9,-0.00189401
275,-0.0017547
275.1,-0.0016152
275.2,-0.00147555
275.3,-0.00133581
275.4,-0.00119604
275.5,-0.00105629
275.6,-0.00091663
275.7,-0.000777102
275.8,-0.000637766
275.9,-0.000498676
276,-0.000359887
276.1,-0.000221454
276.2,-8.3431e-005
276.3,5.41287e-005
276.4,0.000191171
276.5,0.000327644
276.6,0.000463495
276.7,0.000598671
276.8,0.000733121
276.9,0.000866794
277,0.000999639
277.1,0.00113161
277.2,0.00126264
277.3,0.00139271
277.4,0.00152174
277.5,0.00164971
277.6,0.00177655
277.7,0.00190223
277.8,0.00202669
277.9,0.00214989
278,0.00227179
278.1,0.00239235
278.2,0.00251151
278.3,0.00262924
278.4,0.00274549
278.5,0.00286023
278.6,0.0029734
278.7,0.00308499
278.8,0.00319493
278.9,0.00330321
279,0.00340977
279.1,0.00351458
279.2,0.00361761
279.3,0.00371882
279.4,0.00381819
279.5,0.00391566
279.6,0.00401122
279.7,0.00410483
279.8,0.00419646
279.9,0.00428609
280,0.00437367
280.1,0.00445919
280.2,0.00454262
280.3,0.00462393
280.4,0.0047031
280.5,0.00478011
280.6,0.00485492
280.7,0.00492753
280.8,0.0049979
280.9,0.00506601
281,0.00513186
281.1,0.00519542
281.2,0.00525667
281.3,0.00531559
281.4,0.00537218
281.5,0.00542642
